datetime,open,high,low,close,volume,adj_close
1675234800000,23065.77,23115.54,23017.07,23076.68,9414.40529,23076.68
1675238400000,23076.67,23087.43,22938.16,22982.03,12329.59133,22982.03
1675242000000,22982.15,23021.87,22919.33,22991.86,8580.88945,22991.86
1675245600000,22992.69,23011.87,22942.84,22996.3,6854.90401,22996.3
1675249200000,22996.3,23100.0,22987.6,23077.52,9473.27665,23077.52
1675252800000,23078.43,23108.09,23048.1,23060.63,8027.88923,23060.63
1675256400000,23061.34,23140.89,23015.34,23086.1,13119.927,23086.1
1675260000000,23086.78,23144.85,23028.88,23101.0,14518.97041,23101.0
1675263600000,23101.0,23111.78,22938.36,22979.73,18159.57255,22979.73
1675267200000,22979.73,23036.63,22918.2,22999.85,7567.43291,22999.85
1675270800000,23000.62,23038.93,22929.0,22994.27,8248.08199,22994.27
1675274400000,22993.32,23128.0,22943.47,23077.26,13755.6663,23077.26
1675278000000,23075.53,23494.77,22760.23,23385.99,48362.42475,23385.99
1675281600000,23385.99,23650.0,23320.01,23573.11,29029.31149,23573.11
1675285200000,23571.72,23800.0,23535.27,23681.05,22847.57559,23681.05
1675288800000,23681.05,23812.66,23654.83,23714.5,10835.68856,23714.5
1675292400000,23713.81,23786.38,23682.94,23732.66,10855.79441,23732.66
1675296000000,23731.41,24255.0,23690.02,24189.85,26407.16074,24189.85
1675299600000,24188.09,24209.91,23946.59,23950.55,16540.13997,23950.55
1675303200000,23950.55,23988.26,23830.02,23885.19,10559.0828,23885.19
1675306800000,23884.85,23934.0,23847.28,23848.6,7920.05056,23848.6
1675310400000,23848.6,23907.79,23838.3,23882.87,7784.41929,23882.87
1675314000000,23882.87,23921.1,23800.0,23804.61,8555.18843,23804.61
1675317600000,23803.74,23831.17,23658.2,23786.46,11976.68705,23786.46
1675321200000,23786.46,23832.28,23738.75,23781.12,8458.06064,23781.12
1675324800000,23780.65,23852.75,23766.16,23799.59,9533.64662,23799.59
1675328400000,23799.16,23836.0,23750.0,23830.91,8929.0013,23830.91
1675332000000,23830.23,23835.0,23770.8,23780.17,7433.76141,23780.17
1675335600000,23780.84,23850.68,23772.68,23820.49,8445.33577,23820.49
1675339200000,23820.49,23831.92,23760.83,23800.76,9612.75861,23800.76
1675342800000,23800.77,23816.92,23715.41,23766.53,13390.27586,23766.53
1675346400000,23766.53,23945.68,23525.0,23609.11,30987.36707,23609.11
1675350000000,23609.11,23927.21,23550.8,23839.5,29495.19429,23839.5
1675353600000,23839.5,23898.98,23765.09,23790.35,19698.71575,23790.35
1675357200000,23790.35,23935.05,23780.01,23893.33,14027.00706,23893.33
1675360800000,23894.1,24144.62,23889.88,24054.54,24227.07145,24054.54
1675364400000,24055.71,24071.0,23725.76,23802.57,25274.6563,23802.57
1675368000000,23802.57,23878.0,23748.55,23872.75,15880.07072,23872.75
1675371600000,23872.76,23924.81,23413.02,23455.65,24846.98228,23455.65
1675375200000,23455.65,23618.98,23363.27,23556.13,13508.07482,23556.13
1675378800000,23556.7,23595.5,23423.75,23488.94,10686.49872,23488.94
1675382400000,23489.33,23585.04,23436.06,23552.89,12175.93159,23552.89
1675386000000,23553.32,23590.11,23522.7,23555.12,8343.49653,23555.12
1675389600000,23555.12,23580.6,23411.47,23475.45,11027.45565,23475.45
1675393200000,23475.46,23536.35,23413.01,23534.18,10062.05078,23534.18
1675396800000,23533.64,23566.18,23507.21,23516.73,7602.35376,23516.73
1675400400000,23516.73,23549.37,23501.24,23523.58,7365.7173,23523.58
1675404000000,23523.57,23552.4,23505.9,23513.55,7860.8868,23513.55
1675407600000,23512.71,23545.28,23447.25,23456.23,12159.91792,23456.23
1675411200000,23456.22,23472.0,23322.3,23423.52,14543.10159,23423.52
1675414800000,23423.52,23447.24,23399.78,23423.17,9588.25811,23423.17
1675418400000,23423.17,23443.5,23352.79,23431.91,10798.49926,23431.91
1675422000000,23431.91,23541.7,23416.23,23534.13,12966.86651,23534.13
1675425600000,23533.32,23570.76,23486.13,23524.75,12241.75923,23524.75
1675429200000,23524.2,23546.34,23244.11,23346.63,28467.22024,23346.63
1675432800000,23346.63,23597.68,23227.16,23518.32,29442.9542,23518.32
1675436400000,23518.42,23710.8,23408.76,23603.36,32073.43094,23603.36
1675440000000,23604.62,23715.7,23513.73,23519.21,19302.9623,23519.21
1675443600000,23518.92,23662.39,23501.2,23506.58,15792.41074,23506.58
1675447200000,23508.21,23527.79,23366.0,23418.3,18823.73509,23418.3
1675450800000,23417.75,23439.16,23300.76,23307.99,14811.724,23307.99
1675454400000,23308.05,23403.94,23204.62,23338.35,15863.22902,23338.35
1675458000000,23337.66,23394.35,23302.48,23379.01,7144.06114,23379.01
1675461600000,23379.01,23443.36,23375.88,23421.02,6806.34815,23421.02
1675465200000,23421.72,23472.0,23402.86,23431.9,7306.65819,23431.9
1675468800000,23431.9,23465.15,23382.01,23411.3,7788.02404,23411.3
1675472400000,23411.39,23442.24,23365.0,23373.87,6520.90978,23373.87
1675476000000,23373.87,23399.0,23347.72,23386.89,5698.03993,23386.89
1675479600000,23386.53,23393.89,23331.16,23343.43,5033.08151,23343.43
1675483200000,23343.12,23361.33,23314.14,23337.71,5635.97298,23337.71
1675486800000,23337.7,23338.78,23263.44,23312.38,6422.22929,23312.38
1675490400000,23312.76,23347.62,23253.96,23338.23,6239.71326,23338.23
1675494000000,23338.23,23357.33,23293.55,23329.18,6701.86025,23329.18
1675497600000,23329.18,23345.91,23296.01,23297.59,5445.02902,23297.59
1675501200000,23297.83,23353.76,23292.19,23340.02,7012.31149,23340.02
1675504800000,23340.02,23369.4,23331.24,23335.83,6319.79876,23335.83
1675508400000,23336.09,23376.27,23332.55,23363.76,4837.6916,23363.76
1675512000000,23364.14,23417.52,23340.44,23412.84,6915.51879,23412.84
1675515600000,23412.84,23587.78,23408.19,23503.73,18494.864,23503.73
1675519200000,23503.75,23510.0,23393.32,23464.36,8716.60988,23464.36
1675522800000,23464.36,23473.47,23387.67,23421.45,7252.55532,23421.45
1675526400000,23421.45,23455.52,23358.57,23407.83,8500.81711,23407.83
1675530000000,23408.28,23465.0,23392.28,23439.63,7603.54367,23439.63
1675533600000,23439.01,23472.5,23402.22,23445.66,6501.30189,23445.66
1675537200000,23445.66,23454.94,23415.01,23425.89,4277.87142,23425.89
1675540800000,23425.28,23442.27,23389.0,23412.48,5484.38416,23412.48
1675544400000,23412.48,23418.42,23372.92,23413.98,4614.64216,23413.98
1675548000000,23413.54,23449.96,23391.26,23402.89,4638.30091,23402.89
1675551600000,23402.89,23423.67,23259.62,23326.84,9471.40173,23326.84
1675555200000,23327.66,23371.99,23230.0,23291.0,9671.24209,23291.0
1675558800000,23290.99,23333.06,23261.22,23319.48,5783.19791,23319.48
1675562400000,23319.86,23347.59,23292.0,23292.21,5444.09162,23292.21
1675566000000,23292.22,23349.73,23289.4,23344.53,6152.28873,23344.53
1675569600000,23344.53,23377.54,23326.23,23364.0,5037.2136,23364.0
1675573200000,23364.33,23390.0,23360.73,23375.6,4740.79244,23375.6
1675576800000,23375.12,23433.33,23343.51,23392.8,6465.15081,23392.8
1675580400000,23392.35,23404.6,23360.92,23377.4,4231.56632,23377.4
1675584000000,23377.03,23419.74,23363.98,23393.26,5924.89158,23393.26
1675587600000,23393.26,23398.2,23356.4,23365.02,5404.85788,23365.02
1675591200000,23365.02,23404.23,23360.86,23395.57,5787.27193,23395.57
1675594800000,23396.12,23404.53,23345.0,23356.33,7010.70036,23356.33
1675598400000,23356.86,23374.8,23000.01,23170.56,15435.67672,23170.56
1675602000000,23170.56,23218.28,23070.02,23167.62,15897.13766,23167.62
1675605600000,23166.96,23212.16,23140.0,23163.45,9505.48223,23163.45
1675609200000,23163.45,23203.64,23060.01,23096.16,10713.90542,23096.16
1675612800000,23096.92,23157.75,22990.8,23075.54,12824.13549,23075.54
1675616400000,23075.53,23108.3,22807.99,22851.48,21945.26322,22851.48
1675620000000,22851.48,22950.9,22815.0,22843.92,10547.34873,22843.92
1675623600000,22843.92,22916.33,22743.0,22891.8,11267.40675,22891.8
1675627200000,22892.65,22942.03,22852.01,22886.3,6973.04337,22886.3
1675630800000,22886.9,22897.86,22795.01,22896.41,6714.17625,22896.41
1675634400000,22896.41,23030.0,22887.13,22979.51,7698.39571,22979.51
1675638000000,22979.51,23005.81,22900.91,22932.91,8076.10235,22932.91
1675641600000,22932.91,23094.92,22918.61,23054.44,8422.82634,23054.44
1675645200000,23055.04,23066.02,22964.16,22978.08,6739.63132,22978.08
1675648800000,22977.72,23003.83,22869.03,22877.82,6971.44696,22877.82
1675652400000,22878.52,22924.85,22823.0,22895.48,7438.98073,22895.48
1675656000000,22895.48,22928.2,22868.86,22873.12,6035.21725,22873.12
1675659600000,22873.11,22890.56,22628.13,22774.76,15492.70889,22774.76
1675663200000,22773.91,22803.6,22720.0,22783.44,8437.72229,22783.44
1675666800000,22783.44,22887.99,22753.03,22879.69,9250.3625,22879.69
1675670400000,22880.91,22939.99,22833.65,22862.99,10224.39701,22862.99
1675674000000,22862.53,22883.64,22815.62,22837.98,8526.95844,22837.98
1675677600000,22837.49,22870.0,22804.33,22842.41,8340.80923,22842.41
1675681200000,22842.86,22895.0,22735.46,22878.23,12920.07985,22878.23
1675684800000,22878.23,22935.27,22828.54,22885.94,11473.35648,22885.94
1675688400000,22885.44,22923.81,22807.28,22828.79,10217.02439,22828.79
1675692000000,22828.79,22900.0,22777.01,22842.47,17137.77425,22842.47
1675695600000,22842.47,23054.66,22745.01,23041.39,19864.52511,23041.39
1675699200000,23042.86,23158.25,22921.25,22999.62,23958.96974,22999.62
1675702800000,22998.82,23071.26,22952.2,23035.78,11751.15391,23035.78
1675706400000,23035.78,23076.66,22953.89,23018.13,10180.78989,23018.13
1675710000000,23018.7,23124.98,22980.59,23031.03,10603.33544,23031.03
1675713600000,23030.29,23032.13,22963.12,23005.84,8305.45518,23005.84
1675717200000,23004.61,23011.5,22901.0,22915.05,6265.70864,22915.05
1675720800000,22915.05,22926.13,22840.0,22879.37,6597.55092,22879.37
1675724400000,22879.93,22890.34,22638.0,22762.52,20214.82214,22762.52
1675728000000,22762.52,22826.03,22745.78,22795.13,8801.75203,22795.13
1675731600000,22795.72,22864.28,22791.0,22849.16,8022.85165,22849.16
1675735200000,22849.16,22889.61,22805.0,22883.71,7813.89331,22883.71
1675738800000,22883.71,22897.67,22850.62,22877.99,8858.87175,22877.99
1675742400000,22877.99,22928.39,22861.45,22870.35,9393.32703,22870.35
1675746000000,22870.94,22949.74,22864.37,22936.72,9214.80424,22936.72
1675749600000,22935.92,22986.71,22920.32,22927.38,9087.42768,22927.38
1675753200000,22926.9,22960.83,22888.11,22910.91,8803.79098,22910.91
1675756800000,22910.91,22921.27,22862.85,22872.67,11518.0275,22872.67
1675760400000,22872.95,23044.86,22871.12,23011.79,14412.03767,23011.79
1675764000000,23010.93,23064.56,22971.84,22983.51,10355.59969,22983.51
1675767600000,22984.04,23022.82,22965.01,22977.24,7994.32757,22977.24
1675771200000,22977.24,23035.74,22963.63,23023.67,9137.36063,23023.67
1675774800000,23023.67,23042.0,22938.13,22982.54,10668.26191,22982.54
1675778400000,22982.65,23018.46,22932.0,22976.86,16289.49692,22976.86
1675782000000,22976.85,22983.0,22876.35,22904.89,16337.23168,22904.89
1675785600000,22904.89,23026.96,22870.23,22977.98,13740.71938,22977.98
1675789200000,22977.98,23337.0,22890.01,23282.92,25799.10026,23282.92
1675792800000,23282.92,23350.25,22769.05,22932.28,35243.76976,22932.28
1675796400000,22931.98,23138.86,22921.88,23091.9,22331.90394,23091.9
1675800000000,23092.87,23250.0,23029.11,23194.36,17955.51864,23194.36
1675803600000,23194.36,23269.53,23176.8,23196.25,9742.12276,23196.25
1675807200000,23196.25,23309.29,23141.56,23228.69,8191.27787,23228.69
1675810800000,23228.15,23296.2,23228.09,23240.46,8293.24997,23240.46
1675814400000,23242.42,23361.64,23228.83,23326.4,12408.87974,23326.4
1675818000000,23326.4,23452.0,23279.16,23287.66,12873.32974,23287.66
1675821600000,23287.66,23309.18,23237.54,23244.6,7886.69919,23244.6
1675825200000,23244.6,23279.25,23225.19,23255.34,7136.86722,23255.34
1675828800000,23255.34,23287.3,23239.62,23246.71,6259.74854,23246.71
1675832400000,23246.71,23258.0,23183.17,23224.39,8773.64266,23224.39
1675836000000,23223.74,23236.9,23185.89,23198.27,8289.54152,23198.27
1675839600000,23198.83,23239.33,23184.05,23232.68,8080.45047,23232.68
1675843200000,23233.23,23239.44,23163.0,23205.96,10205.22956,23205.96
1675846800000,23206.4,23224.9,23175.81,23202.9,7943.32261,23202.9
1675850400000,23202.9,23205.78,23132.21,23159.81,8720.31032,23159.81
1675854000000,23160.16,23184.63,23136.1,23159.07,7564.94447,23159.07
1675857600000,23159.07,23199.58,23085.89,23123.44,9989.01405,23123.44
1675861200000,23122.88,23141.8,23043.72,23114.88,14233.65225,23114.88
1675864800000,23114.87,23132.36,22990.14,23051.91,19085.02888,23051.91
1675868400000,23050.6,23051.91,22857.0,22872.28,21859.7293,22872.28
1675872000000,22871.28,22971.52,22665.85,22966.3,29313.36098,22966.3
1675875600000,22965.01,23027.0,22908.25,23004.04,17183.52951,23004.04
1675879200000,23005.12,23042.95,22832.53,22893.03,14480.55237,22893.03
1675882800000,22893.96,22928.78,22821.75,22874.89,12030.23276,22874.89
1675886400000,22873.9,22912.6,22778.93,22829.87,13991.7443,22829.87
1675890000000,22829.87,22980.3,22818.37,22955.37,7376.47422,22955.37
1675893600000,22956.11,22975.57,22915.72,22928.75,4930.04931,22928.75
1675897200000,22929.28,22970.61,22873.6,22963.0,9439.9732,22963.0
1675900800000,22961.85,23011.39,22926.35,22980.64,9134.9064,22980.64
1675904400000,22980.12,22993.9,22933.6,22948.13,8455.99935,22948.13
1675908000000,22948.13,22956.92,22801.15,22806.76,11868.41416,22806.76
1675911600000,22806.76,22816.77,22424.48,22518.44,35694.84836,22518.44
1675915200000,22519.56,22611.56,22353.71,22568.57,17941.3507,22568.57
1675918800000,22569.04,22641.16,22533.84,22603.08,13270.02897,22603.08
1675922400000,22602.5,22733.54,22573.9,22719.25,12881.90877,22719.25
1675926000000,22719.22,22737.48,22645.05,22676.41,10982.31225,22676.41
1675929600000,22676.41,22770.0,22665.13,22720.65,12119.40295,22720.65
1675933200000,22720.65,22746.55,22680.0,22738.69,9807.02602,22738.69
1675936800000,22738.69,22741.2,22670.6,22698.53,9017.34275,22698.53
1675940400000,22698.9,22739.69,22663.32,22685.79,10752.55277,22685.79
1675944000000,22685.79,22782.0,22564.4,22705.5,19430.7884,22705.5
1675947600000,22706.09,22769.31,22683.74,22747.58,13556.80184,22747.58
1675951200000,22747.58,22831.41,22673.46,22694.29,21224.64317,22694.29
1675954800000,22693.22,22712.56,22556.32,22610.94,20137.17701,22610.94
1675958400000,22610.94,22623.41,22452.0,22511.8,21511.99931,22511.8
1675962000000,22510.24,22599.85,22450.0,22537.33,17452.72987,22537.33
1675965600000,22536.33,22600.0,22464.28,22514.75,15863.28998,22514.75
1675969200000,22514.75,22530.0,21881.0,22032.71,38223.20744,22032.71
1675972800000,22030.99,22084.46,21836.0,21994.21,25840.62285,21994.21
1675976400000,21994.21,22006.91,21695.0,21856.3,24122.89743,21856.3
1675980000000,21856.3,21955.14,21688.0,21767.53,11191.95406,21767.53
1675983600000,21767.53,21855.74,21743.0,21796.35,12412.49069,21796.35
1675987200000,21797.83,21880.18,21756.0,21824.09,13868.09593,21824.09
1675990800000,21824.09,21897.24,21795.07,21894.16,11047.60047,21894.16
1675994400000,21894.63,21938.16,21854.01,21917.77,9604.9873,21917.77
1675998000000,21918.73,21929.27,21818.18,21825.59,9582.60414,21825.59
1676001600000,21825.59,21833.28,21704.0,21786.08,13757.39463,21786.08
1676005200000,21786.07,21843.73,21622.4,21796.78,17695.90744,21796.78
1676008800000,21796.78,21880.0,21777.02,21874.73,11262.34817,21874.73
1676012400000,21874.73,21926.2,21829.01,21911.71,14333.86342,21911.71
1676016000000,21910.61,21926.91,21861.45,21889.38,13018.19575,21889.38
1676019600000,21888.75,21905.29,21811.71,21820.23,11981.47404,21820.23
1676023200000,21820.22,21855.47,21796.98,21849.38,11025.81374,21849.38
1676026800000,21850.24,21851.9,21713.96,21733.52,17449.72459,21733.52
1676030400000,21732.63,21791.5,21682.44,21718.48,15202.37969,21718.48
1676034000000,21719.29,21830.0,21711.76,21767.87,14161.55243,21767.87
1676037600000,21767.88,21890.0,21754.82,21841.55,20054.60321,21841.55
1676041200000,21841.31,21901.24,21520.0,21654.09,30270.85193,21654.09
1676044800000,21652.75,21744.18,21573.47,21607.11,20659.60531,21607.11
1676048400000,21607.09,21699.52,21558.13,21692.07,15639.44215,21692.07
1676052000000,21693.04,21738.56,21671.67,21703.9,10424.26016,21703.9
1676055600000,21703.91,21799.0,21663.25,21771.09,13108.66591,21771.09
1676059200000,21772.26,21790.92,21714.29,21724.4,9435.39071,21724.4
1676062800000,21725.39,21729.04,21451.0,21536.31,17310.39013,21536.31
1676066400000,21535.07,21639.84,21519.23,21571.19,8503.42168,21571.19
1676070000000,21570.6,21663.07,21551.42,21625.19,9193.36954,21625.19
1676073600000,21625.19,21691.63,21599.78,21657.62,10020.42535,21657.62
1676077200000,21658.6,21700.77,21611.53,21635.49,8537.60335,21635.49
1676080800000,21635.92,21680.0,21619.84,21652.2,6957.21056,21652.2
1676084400000,21652.2,21725.95,21646.82,21678.56,7882.20714,21678.56
1676088000000,21678.56,21693.86,21665.12,21686.79,6139.8224,21686.79
1676091600000,21686.79,21710.76,21668.81,21675.26,5893.31619,21675.26
1676095200000,21675.26,21682.12,21655.15,21669.73,6258.87103,21669.73
1676098800000,21669.73,21715.38,21640.03,21692.63,7831.1344,21692.63
1676131200000,21735.78,21737.89,21679.19,21693.14,6767.98873,21693.14
1676134800000,21693.48,21700.0,21663.26,21698.86,5603.42245,21698.86
1676138400000,21698.86,21731.49,21618.23,21654.03,8684.49347,21654.03
1676142000000,21654.43,21673.68,21645.63,21662.63,5438.65762,21662.63
1676145600000,21662.36,21717.14,21645.21,21671.38,6135.63566,21671.38
1676149200000,21671.83,21850.0,21661.59,21823.56,8911.43128,21823.56
1676152800000,21823.56,21878.99,21778.84,21824.52,7887.9632,21824.52
1676156400000,21824.52,21906.32,21809.25,21862.55,8059.88212,21862.55
1676160000000,21862.02,21890.16,21803.0,21816.37,7118.92695,21816.37
1676163600000,21816.37,21844.81,21785.17,21808.28,6348.99058,21808.28
1676167200000,21808.28,21821.31,21766.0,21816.22,6460.50512,21816.22
1676170800000,21815.61,21821.87,21778.32,21781.38,5822.50916,21781.38
1676174400000,21781.38,21790.79,21761.04,21782.97,6711.94657,21782.97
1676178000000,21782.97,21803.2,21772.19,21799.98,5613.42234,21799.98
1676181600000,21799.5,21817.15,21792.25,21809.62,6415.97712,21809.62
1676185200000,21809.77,21813.16,21795.79,21798.42,5986.83819,21798.42
1676188800000,21798.42,21852.97,21798.01,21804.89,7187.72568,21804.89
1676192400000,21804.89,21960.0,21801.14,21907.0,11022.62431,21907.0
1676196000000,21907.0,21922.06,21842.74,21880.47,8251.62194,21880.47
1676199600000,21880.03,21893.8,21859.35,21888.31,6123.24231,21888.31
1676203200000,21888.31,21897.12,21811.26,21821.6,9318.16374,21821.6
1676206800000,21820.7,21836.88,21756.04,21817.51,9299.30632,21817.51
1676210400000,21817.81,21995.6,21810.27,21923.78,12453.70458,21923.78
1676214000000,21923.78,21976.38,21882.69,21945.3,10566.50556,21945.3
1676217600000,21944.14,22090.0,21914.07,22004.65,16067.60052,22004.65
1676221200000,22004.65,22054.45,21966.19,21988.25,9002.57206,21988.25
1676224800000,21988.25,21993.67,21940.73,21971.86,6630.63281,21971.86
1676228400000,21972.02,22031.09,21920.0,21997.18,6466.46299,21997.18
1676232000000,21997.18,22028.78,21947.4,21968.06,5895.06648,21968.06
1676235600000,21968.4,21978.52,21703.29,21738.38,13107.37174,21738.38
1676239200000,21738.38,21829.88,21630.0,21794.52,12787.2938,21794.52
1676242800000,21794.52,21835.1,21725.0,21783.54,9776.64076,21783.54
1676246400000,21782.37,21876.43,21689.66,21811.28,12562.14811,21811.28
1676250000000,21810.45,21834.11,21653.0,21708.4,13456.87943,21708.4
1676253600000,21709.1,21765.17,21622.47,21758.01,11620.60519,21758.01
1676257200000,21758.39,21820.0,21746.83,21808.6,7368.87007,21808.6
1676260800000,21808.6,21865.57,21795.23,21838.38,8257.00116,21838.38
1676264400000,21838.38,21869.51,21820.25,21832.95,5705.54577,21832.95
1676268000000,21832.95,21852.7,21802.55,21823.04,5663.68922,21823.04
1676271600000,21823.82,21894.99,21792.86,21867.69,10301.53538,21867.69
1676275200000,21867.74,21874.97,21701.95,21720.67,16017.66869,21720.67
1676278800000,21722.0,21756.98,21480.0,21584.74,26678.99587,21584.74
1676282400000,21584.74,21650.0,21433.0,21594.16,17455.45535,21594.16
1676286000000,21594.16,21637.99,21568.17,21603.11,10877.92145,21603.11
1676289600000,21602.8,21701.34,21585.96,21657.47,11465.59888,21657.47
1676293200000,21658.15,21669.85,21568.0,21572.88,10660.28048,21572.88
1676296800000,21572.88,21687.95,21558.45,21669.64,16410.14194,21669.64
1676300400000,21669.65,21680.53,21556.0,21563.02,13132.71179,21563.02
1676304000000,21561.84,21645.59,21433.0,21503.76,17235.57793,21503.76
1676307600000,21504.46,21546.61,21351.07,21458.38,18428.79547,21458.38
1676311200000,21460.44,21678.0,21442.71,21634.6,16145.2425,21634.6
1676314800000,21634.63,21663.78,21534.07,21607.81,10993.89718,21607.81
1676318400000,21607.81,21672.99,21559.95,21662.68,10123.42074,21662.68
1676322000000,21663.57,21678.34,21583.4,21614.52,5941.75464,21614.52
1676325600000,21614.52,21679.36,21602.44,21640.37,4554.55331,21640.37
1676329200000,21641.27,21845.79,21633.08,21773.97,14672.47736,21773.97
1676332800000,21774.63,21816.62,21729.74,21737.95,9646.12927,21737.95
1676336400000,21737.96,21760.29,21677.47,21707.11,7616.47154,21707.11
1676340000000,21706.6,21740.74,21693.95,21716.23,7024.2271,21716.23
1676343600000,21716.23,21747.97,21690.55,21700.42,6943.92566,21700.42
1676347200000,21700.42,21739.72,21684.59,21704.95,6632.3666,21704.95
1676350800000,21704.95,21737.6,21697.86,21725.23,7671.12075,21725.23
1676354400000,21725.79,21767.98,21718.0,21744.02,8988.25854,21744.02
1676358000000,21744.01,21789.46,21736.51,21768.48,8441.84003,21768.48
1676361600000,21767.56,21772.86,21666.39,21694.92,10359.65647,21694.92
1676365200000,21694.92,21875.42,21680.85,21817.09,14892.52539,21817.09
1676368800000,21817.73,21839.97,21781.39,21809.49,11465.95374,21809.49
1676372400000,21809.49,21817.98,21774.45,21809.81,8236.31527,21809.81
1676376000000,21809.81,21897.0,21794.42,21859.32,10809.9213,21859.32
1676379600000,21859.32,21894.18,21532.77,21720.09,37097.17423,21720.09
1676383200000,21719.05,22260.0,21570.0,22247.39,43773.08619,22247.39
1676386800000,22247.39,22319.08,21859.9,22041.45,45153.38461,22041.45
1676390400000,22040.52,22135.75,21917.31,22008.36,26204.82709,22008.36
1676394000000,22009.21,22086.75,21996.05,22050.16,14957.5455,22050.16
1676397600000,22050.88,22179.6,22045.53,22114.15,18668.41775,22114.15
1676401200000,22114.95,22245.0,22064.48,22208.65,18063.47384,22208.65
1676404800000,22207.96,22258.94,22168.78,22252.94,13259.58879,22252.94
1676408400000,22250.47,22285.0,22122.7,22241.14,11904.11236,22241.14
1676412000000,22241.89,22250.0,22151.07,22187.69,5505.90019,22187.69
1676415600000,22188.07,22261.57,22167.0,22199.84,8642.17888,22199.84
1676419200000,22199.84,22200.88,22105.0,22149.74,10145.2916,22149.74
1676422800000,22150.21,22170.22,22094.34,22109.62,7725.38786,22109.62
1676426400000,22109.62,22128.2,22047.28,22072.85,8965.91913,22072.85
1676430000000,22072.24,22137.59,22067.96,22099.49,9523.85916,22099.49
1676433600000,22099.13,22118.0,22072.55,22084.9,7345.16821,22084.9
1676437200000,22084.34,22148.82,22082.56,22134.08,7953.24017,22134.08
1676440800000,22134.08,22158.42,22108.0,22117.68,7421.17604,22117.68
1676444400000,22118.05,22199.29,22098.0,22109.89,9570.66717,22109.89
1676448000000,22109.89,22131.63,22089.11,22094.02,9339.44065,22094.02
1676451600000,22094.62,22199.6,22089.78,22170.51,9401.02195,22170.51
1676455200000,22169.7,22257.91,22145.76,22234.96,11216.66047,22234.96
1676458800000,22234.74,22500.0,22222.81,22445.13,19307.58985,22445.13
1676462400000,22444.28,22916.98,22443.24,22772.21,34758.70162,22772.21
1676466000000,22772.21,22783.74,22666.0,22698.86,22402.02642,22698.86
1676469600000,22698.81,22797.88,22620.0,22684.47,21939.0695,22684.47
1676473200000,22685.6,22884.77,22661.66,22809.46,21677.93169,22809.46
1676476800000,22809.46,22943.17,22746.36,22763.1,13425.92247,22763.1
1676480400000,22763.1,22835.89,22745.03,22805.48,9537.4624,22805.48
1676484000000,22805.48,23052.99,22771.86,22973.86,17942.08681,22973.86
1676487600000,22974.54,23353.87,22945.54,23318.9,29312.61789,23318.9
1676491200000,23320.18,24300.0,23296.3,24145.04,39480.51668,24145.04
1676494800000,24146.6,24250.0,24009.7,24175.86,15713.25792,24175.86
1676498400000,24175.01,24380.0,24108.77,24151.6,17984.71556,24151.6
1676502000000,24150.26,24344.0,24148.0,24324.05,13579.42989,24324.05
1676505600000,24322.87,24905.0,24278.58,24583.17,27499.73717,24583.17
1676509200000,24584.4,24683.81,24560.96,24627.17,10886.35249,24627.17
1676512800000,24627.17,24744.75,24604.34,24687.88,10613.58212,24687.88
1676516400000,24687.88,24758.38,24655.22,24732.42,9850.47985,24732.42
1676520000000,24731.6,24756.35,24631.35,24634.15,11612.03387,24634.15
1676523600000,24633.46,24714.82,24602.0,24681.94,10195.62717,24681.94
1676527200000,24681.94,24734.37,24568.1,24586.08,11528.25852,24586.08
1676530800000,24583.9,24657.48,24430.12,24612.95,14715.29726,24612.95
1676534400000,24611.51,24664.49,24565.9,24580.34,10080.31578,24580.34
1676538000000,24579.25,24652.49,24557.11,24643.64,9612.64328,24643.64
1676541600000,24642.73,24659.0,24600.5,24617.72,8290.62461,24617.72
1676545200000,24617.2,24624.99,24509.07,24568.55,11501.28558,24568.55
1676548800000,24567.93,24609.72,24448.78,24585.55,11497.63605,24585.55
1676552400000,24585.54,24663.99,24355.0,24445.81,24847.25987,24445.81
1676556000000,24446.19,24497.96,24283.35,24423.8,27546.66503,24423.8
1676559600000,24423.8,25091.0,24381.14,25072.67,37902.91531,25072.67
1676563200000,25072.67,25250.0,24606.14,24898.43,56961.59426,24898.43
1676566800000,24897.39,24960.46,24766.0,24891.88,21734.922,24891.88
1676570400000,24891.88,25040.32,24855.0,24971.47,16987.63595,24971.47
1676574000000,24970.77,24998.68,24831.45,24872.58,13121.94001,24872.58
1676577600000,24872.58,24879.81,24447.47,24565.36,28521.56037,24565.36
1676581200000,24565.36,24578.58,24357.83,24537.04,15949.82928,24537.04
1676584800000,24538.38,24552.46,23966.2,23994.76,20742.1502,23994.76
1676588400000,23994.78,24096.7,23505.25,23517.72,27880.33763,23517.72
1676592000000,23517.72,23778.22,23339.37,23713.37,31282.73281,23713.37
1676595600000,23713.37,23880.0,23638.63,23849.87,15379.34959,23849.87
1676599200000,23849.87,23854.85,23751.85,23772.31,11831.98393,23772.31
1676602800000,23772.31,23914.58,23757.14,23838.64,10741.72608,23838.64
1676606400000,23838.64,23883.12,23722.61,23805.15,11299.23061,23805.15
1676610000000,23805.14,23812.29,23686.29,23707.55,9338.55867,23707.55
1676613600000,23708.43,23751.09,23612.0,23668.1,10371.84194,23668.1
1676617200000,23668.1,23786.11,23628.36,23637.04,12771.75222,23637.04
